AddressCountry,AddressCountrySubd,AddressLine1,AddressLine2,AddressLocality,AddressMatchCode,AddressOneLine,AddressPostal1,AddressPostal2,AddressPostal3,BuildingRoomsBathstotal,BuildingRoomsBeds,BuildingSizeUniversalsize,IdentifierApn,IdentifierAttomId,IdentifierFips,IdentifierObPropId,LocationAccuracy,LocationDistance,LocationElevation,LocationGeoid,LocationLatitude,LocationLongitude,LotLotSize1,SummaryPropIndicator,SummaryPropLandUse,SummaryPropclass,SummaryProptype,SummaryPearbuilt,VintageLastModified,VintagePubDate
US,TX,11022 WATCHFUL FOX DR,"AUSTIN, TX 78748",Austin,ExaStr,"11022 WATCHFUL FOX DR, AUSTIN, TX 78748",78748,2377,C051,3.0,0,2306,349602,146822291,48453,14682229148453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000639237, ZI78748",30.150580,-97.816348,0.3756,10,SFR,Single Family Residence / Townhouse,SFR,1991,2019-1-10,2019-1-24
US,TX,11020 WATCHFUL FOX DR,"AUSTIN, TX 78748",Austin,ExaStr,"11020 WATCHFUL FOX DR, AUSTIN, TX 78748",78748,2377,C051,3.0,0,1583,349601,50688640,48453,5068864048453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000639237, ZI78748",30.150584,-97.816354,0.5417,10,SFR,Single Family Residence / Townhouse,SFR,1989,2019-1-10,2019-1-24
US,TX,10220 CHANNEL ISLAND DR,"AUSTIN, TX 78747",Austin,ExaStr,"10220 CHANNEL ISLAND DR, AUSTIN, TX 78747",78747,2697,R127,2.0,0,1909,588403,33784866,48453,3378486648453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, PL4805000, RS0000638199, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.150584,-97.783835,0.1629,10,SFR,Single Family Residence / Townhouse,SFR,2006,2019-1-10,2019-1-24
US,TX,10229 CHANNEL ISLAND DR,"AUSTIN, TX 78747",Austin,ExaStr,"10229 CHANNEL ISLAND DR, AUSTIN, TX 78747",78747,2697,R127,2.0,0,2062,588421,33785097,48453,3378509748453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, PL4805000, RS0000638199, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.150585,-97.783514,0.1381,10,SFR,Single Family Residence / Townhouse,SFR,2006,2019-1-10,2019-1-24
US,TX,8820 WILEY WAY,"AUSTIN, TX 78747",Austin,ExaStr,"8820 WILEY WAY, AUSTIN, TX 78747",78747,3953,R166,2.0,3,1788,587444,27890175,48453,2789017548453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, ND0000638303, PL4805000, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.150585,-97.743096,0.0826,10,SFR,Single Family Residence / Townhouse,SFR,2007,2019-1-10,2019-1-24
US,TX,6901 WALKUP LN,"AUSTIN, TX 78747",Austin,ExaStr,"6901 WALKUP LN, AUSTIN, TX 78747",78747,3946,R125,3.0,0,2068,573884,34183493,48453,3418349348453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, PL4805000, RS0000638186, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.150586,-97.740337,0.1423,10,SFR,Single Family Residence / Townhouse,SFR,2006,2019-5-22,2019-5-24
US,TX,504 KINGFISHER CREEK DR,"AUSTIN, TX 78748",Austin,ExaStr,"504 KINGFISHER CREEK DR, AUSTIN, TX 78748",78748,2423,C051,4.0,0,3111,349518,165138680,48453,16513868048453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000639237, SB0000118627, SB0000118630, SB0000118631, ZI78748",30.150587,-97.814825,0.3983,10,SFR,Single Family Residence / Townhouse,SFR,1988,2019-1-10,2019-1-24
US,TX,325 PEDIGREE DR,"AUSTIN, TX 78748",Austin,ExaStr,"325 PEDIGREE DR, AUSTIN, TX 78748",78748,2553,R180,4.0,0,2898,486755,47649451,48453,4764945148453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638211, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.150587,-97.808281,0.1866,10,SFR,Single Family Residence / Townhouse,SFR,2001,2019-1-10,2019-1-24
US,TX,10804 CLUBHOUSE TURN,"AUSTIN, TX 78748",Austin,ExaStr,"10804 CLUBHOUSE TURN, AUSTIN, TX 78748",78748,2556,R180,3.0,0,3064,486740,47692009,48453,4769200948453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638211, ZI78748",30.150596,-97.809012,0.2233,10,SFR,Single Family Residence / Townhouse,SFR,2001,2019-1-10,2019-1-24
US,TX,6804 DERBY DOWNS DR,"AUSTIN, TX 78747",Austin,ExaStr,"6804 DERBY DOWNS DR, AUSTIN, TX 78747",78747,3955,R166,3.0,0,2068,587430,167579378,48453,16757937848453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, ND0000638303, PL4805000, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.150596,-97.741583,0.0837,10,SFR,Single Family Residence / Townhouse,SFR,2007,2019-1-10,2019-1-24
US,TX,12001 JOHNNY WEISMULLER LN,"AUSTIN, TX 78748",Austin,ExaStr,"12001 JOHNNY WEISMULLER LN, AUSTIN, TX 78748",78748,,,0.0,0,0,556894,44676719,48453,4467671948453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638196, SB0000118613, SB0000118629, SB0000118630, ZI78748",30.150597,-97.841847,0.6768,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,2019-1-10,2019-1-24
US,TX,10401 YELLOWSTONE DR,"AUSTIN, TX 78747",Austin,ExaStr,"10401 YELLOWSTONE DR, AUSTIN, TX 78747",78747,3948,R127,3.0,0,2342,708460,26597959,48453,2659795948453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, PL4805000, RS0000638199, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.150601,-97.786208,0.1698,10,SFR,Single Family Residence / Townhouse,SFR,2007,2019-1-10,2019-1-24
US,TX,6409 KEDINGTON ST,"AUSTIN, TX 78747",Austin,ExaStr,"6409 KEDINGTON ST, AUSTIN, TX 78747",78747,2716,R217,3.0,0,2790,731528,34039962,48453,3403996248453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, ND0000638303, PL4805000, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.150601,-97.748486,0.1377,10,SFR,Single Family Residence / Townhouse,SFR,2006,2019-1-10,2019-1-24
US,TX,513 CARISMATIC LN,"AUSTIN, TX 78748",Austin,ExaStr,"513 CARISMATIC LN, AUSTIN, TX 78748",78748,2922,R180,3.0,0,2823,533834,35725354,48453,3572535448453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638211, ZI78748",30.150602,-97.812136,0.1512,10,SFR,Single Family Residence / Townhouse,SFR,2003,2019-1-10,2019-1-24
US,TX,11031 WATCHFUL FOX DR,"AUSTIN, TX 78748",Austin,ExaStr,"11031 WATCHFUL FOX DR, AUSTIN, TX 78748",78748,2300,C051,3.0,0,1902,349659,10932351,48453,1093235148453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000639237, SB0000118627, SB0000118630, SB0000118631, ZI78748",30.150608,-97.815317,0.1806,10,SFR,Single Family Residence / Townhouse,SFR,1991,2019-1-10,2019-1-24
US,TX,12404 MOSSBACK CV,"AUSTIN, TX 78739",Austin,ExaStr,"12404 MOSSBACK CV, AUSTIN, TX 78739",78739,4815,C002,3.0,0,3522,534047,35471531,48453,3547153148453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004395455, PL4805000, RS0000638278, ZI78739",30.150609,-97.860567,0.3865,10,SFR,Single Family Residence / Townhouse,SFR,2003,2019-1-10,2019-1-24
US,TX,12413 MOSSBACK CV,"AUSTIN, TX 78739",Austin,ExaStr,"12413 MOSSBACK CV, AUSTIN, TX 78739",78739,4815,C002,3.0,0,3124,534050,41498017,48453,4149801748453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004395455, PL4805000, RS0000638278, SB0000118613, SB0000118622, SB0000118629, ZI78739",30.150613,-97.860245,0.5788,10,SFR,Single Family Residence / Townhouse,SFR,2002,2019-1-10,2019-1-24
US,TX,12413 TABOR OAKS DR,"AUSTIN, TX 78739",Austin,ExaStr,"12413 TABOR OAKS DR, AUSTIN, TX 78739",78739,4829,C002,3.0,0,3124,534015,167499076,48453,16749907648453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004395455, PL4805000, RS0000638278, SB0000118613, SB0000118622, SB0000118629, ZI78739",30.150614,-97.859077,0.3444,10,SFR,Single Family Residence / Townhouse,SFR,2002,2019-1-10,2019-1-24
US,TX,6800 DERBY DOWNS DR,"AUSTIN, TX 78747",Austin,ExaStr,"6800 DERBY DOWNS DR, AUSTIN, TX 78747",78747,3955,R166,3.0,0,1665,587431,34152615,48453,3415261548453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, ND0000638303, PL4805000, ZI78747",30.150614,-97.741623,0.084,10,SFR,Single Family Residence / Townhouse,SFR,2007,2019-1-10,2019-1-24
US,TX,11025 WATCHFUL FOX DR,"AUSTIN, TX 78748",Austin,ExaStr,"11025 WATCHFUL FOX DR, AUSTIN, TX 78748",78748,2368,C051,2.0,0,2037,349661,167262560,48453,16726256048453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000639237, ZI78748",30.150615,-97.815735,0.1851,10,SFR,Single Family Residence / Townhouse,SFR,1991,2019-1-10,2019-1-24
US,TX,502 KINGFISHER CREEK DR,"AUSTIN, TX 78748",Austin,ExaStr,"502 KINGFISHER CREEK DR, AUSTIN, TX 78748",78748,2423,C051,3.0,0,2237,349517,165138679,48453,16513867948453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000639237, SB0000118627, SB0000118630, SB0000118631, ZI78748",30.150620,-97.814845,0.4972,10,SFR,Single Family Residence / Townhouse,SFR,1988,2019-1-10,2019-1-24
US,TX,6413 KEDINGTON ST,"AUSTIN, TX 78747",Austin,ExaStr,"6413 KEDINGTON ST, AUSTIN, TX 78747",78747,2716,R217,2.0,0,1652,731529,34040421,48453,3404042148453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, ND0000638303, PL4805000, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.150623,-97.748534,0.1791,10,SFR,Single Family Residence / Townhouse,SFR,2007,2019-1-10,2019-1-24
US,TX,10800 CLUBHOUSE TURN,"AUSTIN, TX 78748",Austin,ExaStr,"10800 CLUBHOUSE TURN, AUSTIN, TX 78748",78748,2556,R180,2.0,0,2510,486739,44523557,48453,4452355748453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638211, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.150627,-97.809006,0.236,10,SFR,Single Family Residence / Townhouse,SFR,2001,2019-1-10,2019-1-24
US,TX,517 CARISMATIC LN,"AUSTIN, TX 78748",Austin,ExaStr,"517 CARISMATIC LN, AUSTIN, TX 78748",78748,2922,R180,3.0,0,3185,533833,35730381,48453,3573038148453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638211, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.150632,-97.812158,0.1558,10,SFR,Single Family Residence / Townhouse,SFR,2004,2019-1-10,2019-1-24
US,TX,12400 MOSSBACK CV,"AUSTIN, TX 78739",Austin,ExaStr,"12400 MOSSBACK CV, AUSTIN, TX 78739",78739,4815,C002,2.0,0,2230,534046,41497751,48453,4149775148453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004395455, PL4805000, RS0000638278, SB0000118613, SB0000118622, SB0000118629, ZI78739",30.150638,-97.860574,0.333,10,SFR,Single Family Residence / Townhouse,SFR,2003,2019-1-10,2019-1-24
US,TX,12107 JOHNNY WEISMULLER LN,"AUSTIN, TX 78748",Austin,ExaStr,"12107 JOHNNY WEISMULLER LN, AUSTIN, TX 78748",78748,2933,R140,2.0,0,1167,556906,25866873,48453,2586687348453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638196, SB0000118613, SB0000118629, SB0000118630, ZI78748",30.150639,-97.840607,0.1131,10,SFR,Single Family Residence / Townhouse,SFR,2004,2019-1-10,2019-1-24
US,TX,10405 YELLOWSTONE DR,"AUSTIN, TX 78747",Austin,ExaStr,"10405 YELLOWSTONE DR, AUSTIN, TX 78747",78747,3948,R127,2.0,0,1708,708459,26597960,48453,2659796048453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, PL4805000, RS0000638199, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.150640,-97.786201,0.1732,10,SFR,Single Family Residence / Townhouse,SFR,2006,2019-1-10,2019-1-24
US,TX,12105 JOHNNY WEISMULLER LN,"AUSTIN, TX 78748",Austin,ExaStr,"12105 JOHNNY WEISMULLER LN, AUSTIN, TX 78748",78748,2933,R140,2.0,0,1346,556907,25866872,48453,2586687248453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638196, SB0000118613, SB0000118629, SB0000118630, ZI78748",30.150641,-97.840767,0.1324,10,SFR,Single Family Residence / Townhouse,SFR,2004,2019-1-10,2019-1-24
US,TX,12409 MOSSBACK CV,"AUSTIN, TX 78739",Austin,ExaStr,"12409 MOSSBACK CV, AUSTIN, TX 78739",78739,4815,C002,4.0,0,3534,534051,41979651,48453,4197965148453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004395455, PL4805000, RS0000638278, ZI78739",30.150643,-97.860252,0.4422,10,SFR,Single Family Residence / Townhouse,SFR,2003,2019-1-10,2019-1-24
US,TX,6417 KEDINGTON ST,"AUSTIN, TX 78747",Austin,ExaStr,"6417 KEDINGTON ST, AUSTIN, TX 78747",78747,2716,R217,3.0,0,2790,731530,34047851,48453,3404785148453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, ND0000638303, PL4805000, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.150646,-97.748583,0.1377,10,SFR,Single Family Residence / Townhouse,SFR,2007,2019-1-10,2019-1-24
US,TX,10400 YELLOWSTONE DR,"AUSTIN, TX 78747",Austin,ExaStr,"10400 YELLOWSTONE DR, AUSTIN, TX 78747",78747,3948,R127,2.0,0,1909,708470,33854548,48453,3385454848453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, PL4805000, RS0000638199, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.150650,-97.786520,0.1809,10,SFR,Single Family Residence / Townhouse,SFR,2006,2019-1-10,2019-1-24
US,TX,12408 TABOR OAKS DR,"AUSTIN, TX 78739",Austin,ExaStr,"12408 TABOR OAKS DR, AUSTIN, TX 78739",78739,4829,C002,4.0,0,4220,534019,44420229,48453,4442022948453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004395455, PL4805000, RS0000638278, SB0000118613, SB0000118622, SB0000118629, ZI78739",30.150651,-97.859409,0.334,10,SFR,Single Family Residence / Townhouse,SFR,2002,2019-1-10,2019-1-24
US,TX,500 KINGFISHER CREEK DR,"AUSTIN, TX 78748",Austin,ExaStr,"500 KINGFISHER CREEK DR, AUSTIN, TX 78748",78748,2423,C051,3.0,0,1855,349516,165138678,48453,16513867848453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000639237, SB0000118627, SB0000118630, SB0000118631, ZI78748",30.150653,-97.814866,0.8559,10,SFR,Single Family Residence / Townhouse,SFR,1993,2018-8-10,2018-8-16
US,TX,321 PEDIGREE DR,"AUSTIN, TX 78748",Austin,ExaStr,"321 PEDIGREE DR, AUSTIN, TX 78748",78748,2553,R180,4.0,0,3188,486756,44459483,48453,4445948348453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638211, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.150653,-97.808046,0.1797,10,SFR,Single Family Residence / Townhouse,SFR,2001,2019-1-10,2019-1-24
US,TX,10426 FM 812,"AUSTIN, TX 78719",Austin,ExaStr,"10426 FM 812, AUSTIN, TX 78719",78719,9735,R002,1.0,0,1152,298921,167986799,48453,16798679948453,Street,0.0,0.0,"CO48453, CS4890165, DB4816620, RS0000243855, SB0000119930, SB0000119931, SB0000119939, ZI78617",30.150657,-97.670865,3.0,10,SFR,Single Family Residence / Townhouse,SFR,1981,2019-1-10,2019-1-24
US,TX,521 CARISMATIC LN,"AUSTIN, TX 78748",Austin,ExaStr,"521 CARISMATIC LN, AUSTIN, TX 78748",78748,2922,R180,3.0,0,2557,533832,35462395,48453,3546239548453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638211, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.150663,-97.812179,0.1591,10,SFR,Single Family Residence / Townhouse,SFR,2004,2019-1-10,2019-1-24
US,TX,11236 SLAUGHTER CREEK DR,"AUSTIN, TX 78748",Austin,ExaStr,"11236 SLAUGHTER CREEK DR, AUSTIN, TX 78748",78748,,,0.0,0,0,588447,164745447,48453,16474544748453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, RS0000638313, SB0000118627, SB0000118630, SB0000118631, ZI78748",30.150664,-97.819282,1.51,10,SFR,Single Family Residence / Townhouse,SFR,0,2019-1-10,2019-1-24
US,TX,2649 GATE RIDGE DR,"AUSTIN, TX 78748",Austin,ExaStr,"2649 GATE RIDGE DR, AUSTIN, TX 78748",78748,1955,C067,3.0,0,2310,431003,34176205,48453,3417620548453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004395455, PL4805000, RS0000638247, SB0000118613, SB0000118622, SB0000118629, ZI78748",30.150668,-97.850985,0.1403,10,SFR,Single Family Residence / Townhouse,SFR,2001,2019-1-10,2019-1-24
US,TX,6421 KEDINGTON ST,"AUSTIN, TX 78747",Austin,ExaStr,"6421 KEDINGTON ST, AUSTIN, TX 78747",78747,2716,R217,3.0,0,2528,731531,34048203,48453,3404820348453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, ND0000638303, PL4805000, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.150668,-97.748631,0.1377,10,SFR,Single Family Residence / Townhouse,SFR,2007,2019-1-10,2019-1-24
US,TX,12405 MOSSBACK CV,"AUSTIN, TX 78739",Austin,ExaStr,"12405 MOSSBACK CV, AUSTIN, TX 78739",78739,4815,C002,2.0,0,2230,534052,35471540,48453,3547154048453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004395455, PL4805000, RS0000638278, SB0000118613, SB0000118622, SB0000118629, ZI78739",30.150672,-97.860259,0.3612,10,SFR,Single Family Residence / Townhouse,SFR,2003,2019-1-10,2019-1-24
US,TX,2648 GATE RIDGE DR,"AUSTIN, TX 78748",Austin,ExaStr,"2648 GATE RIDGE DR, AUSTIN, TX 78748",78748,1954,C067,2.0,0,1517,431023,41659567,48453,4165956748453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004395455, PL4805000, RS0000638247, SB0000118613, SB0000118622, SB0000118629, ZI78748",30.150676,-97.850668,0.1447,10,SFR,Single Family Residence / Townhouse,SFR,1999,2019-1-10,2019-1-24
US,TX,6924 WALKUP LN,"AUSTIN, TX 78747",Austin,ExaStr,"6924 WALKUP LN, AUSTIN, TX 78747",78747,3946,R125,2.0,0,1314,573877,34194503,48453,3419450348453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, PL4805000, RS0000638186, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.150677,-97.739868,0.0826,10,SFR,Single Family Residence / Townhouse,SFR,2006,2019-1-10,2019-1-24
US,TX,10409 YELLOWSTONE DR,"AUSTIN, TX 78747",Austin,ExaStr,"10409 YELLOWSTONE DR, AUSTIN, TX 78747",78747,3948,R127,2.0,0,1763,708458,33858933,48453,3385893348453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, PL4805000, RS0000638199, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.150678,-97.786194,0.1718,10,SFR,Single Family Residence / Townhouse,SFR,2007,2019-4-11,2019-4-25
US,TX,10401 BIG THICKET DR,"AUSTIN, TX 78747",Austin,ExaStr,"10401 BIG THICKET DR, AUSTIN, TX 78747",78747,2707,R127,3.0,0,3096,708485,33854557,48453,3385455748453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, PL4805000, RS0000638199, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.150684,-97.787261,0.1626,10,SFR,Single Family Residence / Townhouse,SFR,2007,2019-1-10,2019-1-24
US,TX,8904 IPSWICH BAY DR,"AUSTIN, TX 78747",Austin,ExaStr,"8904 IPSWICH BAY DR, AUSTIN, TX 78747",78747,2718,R217,2.0,0,2156,731485,34105513,48453,3410551348453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, ND0000638303, PL4805000, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.150684,-97.749997,0.132,10,SFR,Single Family Residence / Townhouse,SFR,2006,2019-1-10,2019-1-24
US,TX,6733 DERBY DOWNS DR,"AUSTIN, TX 78747",Austin,ExaStr,"6733 DERBY DOWNS DR, AUSTIN, TX 78747",78747,3954,R166,2.0,0,1111,587452,145434208,48453,14543420848453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, ND0000638303, PL4805000, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.150686,-97.742437,0.0835,10,SFR,Single Family Residence / Townhouse,SFR,2009,2019-1-10,2019-1-24
US,TX,10404 YELLOWSTONE DR,"AUSTIN, TX 78747",Austin,ExaStr,"10404 YELLOWSTONE DR, AUSTIN, TX 78747",78747,3948,R127,2.0,0,2062,708471,33854702,48453,3385470248453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, PL4805000, RS0000638199, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.150689,-97.786513,0.1914,10,SFR,Single Family Residence / Townhouse,SFR,2006,2019-1-10,2019-1-24
US,TX,6425 KEDINGTON ST,"AUSTIN, TX 78747",Austin,ExaStr,"6425 KEDINGTON ST, AUSTIN, TX 78747",78747,2716,R217,3.0,0,2790,731532,34048403,48453,3404840348453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, ND0000638303, PL4805000, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.150691,-97.748680,0.1377,10,SFR,Single Family Residence / Townhouse,SFR,2007,2019-1-10,2019-1-24
US,TX,10901 SEA HERO LN,"AUSTIN, TX 78748",Austin,ExaStr,"10901 SEA HERO LN, AUSTIN, TX 78748",78748,2916,R180,4.0,0,3013,533798,41617166,48453,4161716648453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638211, SB0000118577, SB0000118630, SB0000118631, ZI78748",30.150693,-97.810364,0.2842,10,SFR,Single Family Residence / Townhouse,SFR,2003,2019-1-10,2019-1-24
US,TX,12308 CASCADE CAVERNS TRL,"AUSTIN, TX 78739",Austin,ExaStr,"12308 CASCADE CAVERNS TRL, AUSTIN, TX 78739",78739,4808,C002,4.0,0,3642,534040,10216539,48453,1021653948453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004395455, PL4805000, RS0000638278, SB0000118613, SB0000118622, SB0000118629, ZI78739",30.150697,-97.861533,0.4067,10,SFR,Single Family Residence / Townhouse,SFR,2003,2019-1-10,2019-1-24
US,TX,12401 MOSSBACK CV,"AUSTIN, TX 78739",Austin,ExaStr,"12401 MOSSBACK CV, AUSTIN, TX 78739",78739,4815,C002,4.0,0,3534,534053,11569363,48453,1156936348453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004395455, PL4805000, RS0000638278, SB0000118613, SB0000118622, SB0000118629, ZI78739",30.150702,-97.860266,0.3372,10,SFR,Single Family Residence / Townhouse,SFR,2004,2019-1-10,2019-1-24
US,TX,11613 JAMES B CONNOLLY LN,"AUSTIN, TX 78748",Austin,ExaStr,"11613 JAMES B CONNOLLY LN, AUSTIN, TX 78748",78748,2926,R140,3.0,0,1422,556781,35669146,48453,3566914648453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000638196, SB0000118613, SB0000118629, SB0000118630, ZI78748",30.150703,-97.837661,0.0973,10,SFR,Single Family Residence / Townhouse,SFR,2004,2019-1-10,2019-1-24
US,TX,6920 WALKUP LN,"AUSTIN, TX 78747",Austin,ExaStr,"6920 WALKUP LN, AUSTIN, TX 78747",78747,3946,R125,2.0,0,1111,573878,34194346,48453,3419434648453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, PL4805000, RS0000638186, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.150703,-97.739924,0.0826,10,SFR,Single Family Residence / Townhouse,SFR,2006,2019-1-10,2019-1-24
US,TX,6729 DERBY DOWNS DR,"AUSTIN, TX 78747",Austin,ExaStr,"6729 DERBY DOWNS DR, AUSTIN, TX 78747",78747,3954,R166,3.0,0,1788,587451,27890179,48453,2789017948453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0000636780, ND0000638303, PL4805000, SB0000118630, SB0000118631, SB0000118638, ZI78747",30.150704,-97.742477,0.0835,10,SFR,Single Family Residence / Townhouse,SFR,2007,2019-1-10,2019-1-24
US,TX,12304 CASCADE CAVERNS TRL,"AUSTIN, TX 78739",Austin,ExaStr,"12304 CASCADE CAVERNS TRL, AUSTIN, TX 78739",78739,4808,C002,3.0,0,2614,534039,41482961,48453,4148296148453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004395455, PL4805000, RS0000638278, SB0000118613, SB0000118622, SB0000118629, ZI78739",30.150706,-97.861532,0.3362,10,SFR,Single Family Residence / Townhouse,SFR,2003,2019-1-10,2019-1-24
US,TX,11023 WATCHFUL FOX DR,"AUSTIN, TX 78748",Austin,ExaStr,"11023 WATCHFUL FOX DR, AUSTIN, TX 78748",78748,2380,C051,2.0,0,2062,349662,34921964,48453,3492196448453,Street,0.0,0.0,"CO48453, CS4890165, DB4808940, MT30000596, ND0004392653, PL4805000, RS0000639237, SB0000118627, SB0000118630, SB0000118631, ZI78748",30.150708,-97.815977,0.1746,10,SFR,Single Family Residence / Townhouse,SFR,1989,2019-1-10,2019-1-24
