AddressCountry,AddressCountrySubd,AddressLine1,AddressLine2,AddressLocality,AddressMatchCode,AddressOneLine,AddressPostal1,AddressPostal2,AddressPostal3,BuildingRoomsBathstotal,BuildingRoomsBeds,BuildingSizeUniversalsize,IdentifierApn,IdentifierAttomId,IdentifierFips,IdentifierObPropId,LocationAccuracy,LocationDistance,LocationElevation,LocationGeoid,LocationLatitude,LocationLongitude,LotLotSize1,SummaryPropIndicator,SummaryPropLandUse,SummaryPropclass,SummaryProptype,SummaryPearbuilt,VintageLastModified,VintagePubDate
US,,312 SW 175TH TER,"OKLAHOMA CITY, OK 73170",Oklahoma City,ExaStr,"312 SW 175TH TER, OKLAHOMA CITY, OK 73170",73170,7031,R087,3,4,2245,R0165215,219175912,40027,2.19176E+13,Street,0,0,"CO40027, CS4092093, DB4020250, MT30002857, ND0000161519, PL4055000, RS0004398042, SB0000110811, SB0000110840, ZI73170",35.294634,-97.51773,,10,SFR,Single Family Residence / Townhouse,SFR,2013,5/22/2019,5/24/2019
US,,6317 S 109TH AVE,"TULSA,OK 74433",Tulsa,NonGE0,"6317 S 109TH AVE, TULSA,OK 74433",74433,,,3,0,2151,7.76508E+13,54581949,40143,5.45819E+12,GE02,0,0,"CO40143, CS4093380, DB4030600, MT30003769, ND0002162271, PL4075000, RS0000063970, SB0000111411, SB0000111412, SB0000111413, SB0000111414, SB0000111419, SB0000111425, ZI74133",0,0,,10,SFR,Single Family Residence / Townhouse,SFR,1981,5/22/2019,5/24/2019
US,,60 WEST DR,"NORMAN, AR 71960",Norman,ExaStr,"60 WEST DR, NORMAN, AR 71960",71960,,,0,0,0,001-05163-000,236509183,5097,2.36509E+13,Street,0,0,"CO05097, CS0592701, DB0503770, SB0000066457, SB0000066458, ZI71960",34.431081,-93.626275,,70,AGRICULTURAL LAND,Agricultural,AGRICULTURAL LAND,0,3/1/2018,3/1/2018
US,,16807 S 203RD EAST AVE,"BROKEN ARROW, OK 74014",Broken Arrow,ExaStr,"16807 S 203RD EAST AVE, BROKEN ARROW, OK 74014",74014,6436,R011,2,0,1804,730021432,198911466,40145,1.98911E+13,Street,0,0,"CO40145, CS4090676, DB4005490, RS0000319912, SB0000110157, SB0000110170, SB0000110171, SB0000133665, ZI74014",35.919855,-95.750312,,10,RESIDENTIAL (NEC),Single Family Residence / Townhouse,RESIDENTIAL (NEC),1985,10/11/2018,10/25/2018
US,,5301 SW 11TH ST,"LAWTON, OK 73501",Lawton,ExaStr,"5301 SW 11TH ST, LAWTON, OK 73501",73501,9549,R003,0,0,0,029978-1340001-00003,202632260,40031,2.02632E+13,Street,0,0,"CO40031, CS4091651, DB4012630, SB0000110494, SB0000110495, ZI73501",34.507404,-98.404387,,20,WAREHOUSE,Commercial,WAREHOUSE,1993,1/10/2019,1/24/2019
US,,6420 NE 109TH ST,"EDMOND, OK 73013",Edmond,ExaStr,"6420 NE 109TH ST, EDMOND, OK 73013",73013,8361,R020,4.5,7,4824,128381010,44278058,40109,4.42781E+12,Street,0,0,"CO40109, CS4092420, DB4022350, MT30002857, ND0000630719, PL4055000, RS0000359332, SB0000110934, ZI73013",35.580461,-97.413322,,10,SFR,Single Family Residence / Townhouse,SFR,1995,4/11/2019,4/25/2019
US,,3062 FM,"MOORE, TX 78057",Moore,ExaZip,"3062 FM, MOORE, TX 78057",78057,,,2,0,1392,2664,167497764,48325,1.67498E+13,Zip5,0,0,,29.00653,-98.95122,,10,RURAL HOMESITE,Single Family Residence / Townhouse,RURAL HOMESITE,1978,10/11/2018,10/25/2018
US,,8920 SE 29TH ST,"MIDWEST CITY,OK 73110",Midwest City,ExaStr,"8920 SE 29TH ST, MIDWEST CITY,OK 73110",73110,8343,C019,0,0,8788,143841400,188420117,40109,1.8842E+13,Street,0,0,"CO40109, CS4092424, DB4019950, MT30002857, ND0000321791, PL4048350, SB0000110774, SB0000110778, SB0000110792, ZI73110",35.43478,-97.371209,,20,COMMON AREA,Commercial,COMMON AREA,1963,4/11/2019,4/25/2019
US,,3118 MS HIGHWAY 35 N,"ENID, MS 38927",Enid,ExaStr,"3118 MS HIGHWAY 35 N, ENID, MS 38927",38927,2526,R011,0,3,2835,1268 3400000 0000603,298881626,28107,2.98882E+13,Street,0,0,"CO28135, CS2890612, DB2801410, SB0000098027, SB0000098028, SB0000098029, ZI38921",34.072854,-90.086496,,10,SFR,Single Family Residence / Townhouse,SFR,2015,12/10/2018,12/22/2018
US,,5905 E 92ND AVE,"STILLWATER, OK 74074",Stillwater,ExaStr,"5905 E 92ND AVE, STILLWATER, OK 74074",74074,8411,R004,1.5,2,945,600009173,220263008,40119,2.20263E+13,Street,0,0,"CO40119, CS4093237, DB4023800, SB0000111073, SB0000111074, SB0000111075, SB0000111076, ZI74074",36.014446,-96.972575,,10,RESIDENTIAL (NEC),Single Family Residence / Townhouse,RESIDENTIAL (NEC),1930,1/10/2019,1/24/2019
US,,13152 S 65TH ST E,"MUSKOGEE, OK 74403",Muskogee,ExaStr,"13152 S 65TH ST E, MUSKOGEE, OK 74403",74403,3051,R002,0,0,960,26261,223658690,40101,2.23659E+13,Street,0,0,"CO40101, CS4091924, DB4032130, SB0000111493, SB0000111494, ZI74470",35.556771,-95.256662,,10,RESIDENTIAL (NEC),Single Family Residence / Townhouse,RESIDENTIAL (NEC),1999,2/8/2019,2/20/2019
US,,1803 W ASPEN ST,"MILWAUKEE, WI 53221",Milwaukee,ExaStr,"1803 W ASPEN ST, MILWAUKEE, WI 53221",53221,5231,C074,1,3,965,71602340001,17072245,55079,1.70722E+12,Street,0,0,"CO55079, CS5553000, DB5509600, MT30002573, ND0000056497, PL5553000, RS0002897153, SB0000129772, SB0000129775, SB0000129825, SB0000129834, SB0000129836, SB0000129850, SB0000129867, SB0000135737, SB0000135738, SB0000136149, SB0000136150, SB0000136151, SB0000136152, SB0000136153, SB0000136154, SB0000136155, SB0000136156, SB0000136157, SB0000136158, SB0000136159, SB0000136160, SB0000136161, SB0000136162, SB0000136163, SB0000136164, SB0000136165, SB0000136166, SB0000136167, SB0000136168, SB0000136169, SB0000136170, SB0000136171, SB0000136172, ZI53221",42.921189,-87.938469,,10,SFR,Single Family Residence / Townhouse,SFR,1964,6/10/2019,6/22/2019
US,,639 SW HENRY RD,"MADISON, FL 32340",Madison,ExaStr,"639 SW HENRY RD, MADISON, FL 32340",32340,4855,R001,1,0,552,012S090989001000,163299661,12079,1.633E+13,Street,0,0,"CO12079, CS1292015, DB1201200, SB0000131766, SB0000131767, ZI32340",30.342634,-83.3777,,90,FOREST,Exempt,FOREST,1979,2/8/2019,2/20/2019
US,,4588 NUTBUSH RD,"GREEN BAY, VA 23942",Green Bay,ExaStr,"4588 NUTBUSH RD, GREEN BAY, VA 23942",23942,,,0,3,1120,011   0A0  19A,308781579,51111,3.08782E+13,Street,0,0,"CO51111, CS5194647, DB5102310, SB0000126369, ZI23942",37.047159,-78.28778,,10,SFR,Single Family Residence / Townhouse,SFR,0,7/10/2019,7/25/2019
US,,12627 SHERIDAN RD,"KENOSHA, WI 53158",Kenosha,ExaStr,"12627 SHERIDAN RD, KENOSHA, WI 53158",53158,5336,R001,0,0,3440,9.34123E+12,28738924,55059,2.87389E+12,Street,0,0,"CO55059, CS5563300, DB5507320, MT30002094, PL5563300, SB0000129551, SB0000129557, SB0000129559, ZI53158",42.494365,-87.821827,,20,COMMON AREA,Commercial,COMMON AREA,1918,3/10/2018,3/14/2018
US,,6354 JACKIE LN,"RACINE, MO 64858",Racine,ExaZip,"6354 JACKIE LN, RACINE, MO 64858",64858,,,0,3,1397,17-2.0-10-000-000-007.005,299964459,29145,2.99964E+13,Zip5,0,0,"CO29145, CS2918622, DB2927900, SB0000097556, SB0000097557, SB0000097558, SB0000097559, ZI64858",36.89633,-94.5272,,10,SFR,Single Family Residence / Townhouse,SFR,1995,5/22/2019,5/24/2019
US,,3118 HESS RD,"APPLETON, NY 14008",Appleton,ExaStr,"3118 HESS RD, APPLETON, NY 14008",14008,9634,R901,2,2,1183,2.928E+21,170604193,36063,1.70604E+13,Street,0,0,"CO36063,CS3650232,DB3620760,SB0000106986,SB0000106983,SB0000106984,SB0000106985,SB0000106987,ZI14008",43.263899,-78.649757,,10,RESIDENTIAL (NEC),Single Family Residence / Townhouse,RESIDENTIAL (NEC),1850,5/22/2019,5/24/2019
US,,S77W25235 NATIONAL AVE,"WAUKESHA, WI 53189",Waukesha,ExaStr,"S77W25235 NATIONAL AVE, WAUKESHA, WI 53189",53189,9217,R002,0,0,0,VNT 2052995,187008337,55133,1.87008E+13,Street,0,0,"CO55133, CS5582575, DB5510060, SB0000129896, SB0000129898, SB0000129899, ZI53189",42.902977,-88.256018,,10,SFR,Single Family Residence / Townhouse,SFR,0,5/22/2019,5/24/2019
US,,W MAIN ST,"EAU CLAIRE, PA 16030",Eau Claire,ExaZip,"W MAIN ST, EAU CLAIRE, PA 16030",16030,,,0,0,0,390   S1      B40000,229433602,42019,2.29434E+13,Zip5,0,0,"CO42019, CS4222128, DB4217100, PL4222128, SB0000113198, SB0000113199, ZI16030",41.13261,-79.80255,,10,SFR,Single Family Residence / Townhouse,SFR,0,5/22/2019,5/24/2019
US,,4076 ROAD 193,"OSHKOSH, NE 69154",Oshkosh,ExaStr,"4076 ROAD 193, OSHKOSH, NE 69154",69154,,,3.5,4,2225,350012547,301261828,31069,3.01262E+13,Street,0,0,"CO31069, CS3190285, DB3170800, SB0000101388, SB0000101389, SB0000101390, ZI69154",41.279428,-102.208362,,10,RURAL HOMESITE,Single Family Residence / Townhouse,RURAL HOMESITE,1920,6/10/2019,6/22/2019
US,,104 E WASHINGTON ST,"JANESVILLE, IL 62440",Janesville,ExaStr,"104 E WASHINGTON ST, JANESVILLE, IL 62440",62440,2121,R001,0,0,0,03-30-105-003,292788836,17035,2.92789E+13,Street,0,0,"CO17035, CS1716587, DB1709600, SB0000083854, ZI62440",39.373783,-88.244042,,10,RURAL HOMESITE,Single Family Residence / Townhouse,RURAL HOMESITE,0,7/10/2018,7/13/2018
US,,3475 S 119TH ST,"WEST ALLIS, WI 53227",West Allis,ExaStr,"3475 S 119TH ST, WEST ALLIS, WI 53227",53227,3944,C047,2,4,2036,1.6523E+11,197716087,55079,1.97716E+13,Street,0,0,"CO55079, CS5585300, DB5516260, MT30002573, ND0000021881, ND0004486433, PL5585300, SB0000130422, SB0000130427, SB0000130433, ZI53227",42.981308,-88.060151,,10,RESIDENTIAL (NEC),Single Family Residence / Townhouse,RESIDENTIAL (NEC),0,6/10/2019,6/22/2019
US,,4659 NW 209TH LN,"LA CROSSE, FL 32658",La Crosse,ExaZip,"4659 NW 209TH LN, LA CROSSE, FL 32658",32658,,,2,3,1300,5499003000,161588794,12001,1.61589E+13,Zip5,0,0,"CO12001, CS1291495, DB1200030, PL1237300, SB0000077327, SB0000077331, SB0000077333, SB0000077344, ZI32658",29.84526,-82.405,,10,SFR,Single Family Residence / Townhouse,SFR,2017,12/10/2018,12/22/2018
US,,2519 OLD PARK RD,"SHEBOYGAN, WI 53081",Sheboygan,ExaStr,"2519 OLD PARK RD, SHEBOYGAN, WI 53081",53081,8871,R005,0,0,0,59030461841,44822417,55117,4.48224E+12,Street,0,0,"CO55117, CS5587500, DB5511070, SB0000130006, SB0000130007, SB0000130008, ZI53081",43.658226,-87.733924,,0,TYPE UNKNOWN,,TYPE UNKNOWN,0,5/22/2019,5/24/2019
US,,135 N 123RD ST,"WAUWATOSA, WI 53226",Wauwatosa,ExaStr,"135 N 123RD ST, WAUWATOSA, WI 53226",53226,3809,C026,1,3,1320,1.5412E+11,191250275,55079,1.9125E+13,Street,0,0,"CO55079, CS5584675, DB5515990, MT30002573, PL5584675, RS0000187966, SB0000130411, SB0000130413, SB0000130414, ZI53226",43.031331,-88.065847,,0,TYPE UNKNOWN,,TYPE UNKNOWN,1956,6/10/2019,6/22/2019
US,,W5135 COUNTY ROAD Y,"FOND DU LAC, WI 54937",Fond Du Lac,ExaStr,"W5135 COUNTY ROAD Y, FOND DU LAC, WI 54937",54937,7783,R002,0,0,0,T041417360800600,196458920,55039,1.96459E+13,Street,0,0,"CO55039, CS5511600, DB5508220, SB0000129637, ZI54937",43.638491,-88.413909,,10,SFR,Single Family Residence / Townhouse,SFR,0,2/8/2019,2/20/2019
US,,6030 FM 775,"NEW BERLIN, TX 78155",New Berlin,ExaStr,"6030 FM 775, NEW BERLIN, TX 78155",78155,9354,R006,2,3,1792,2G0294000000600000,33595582,48187,3.35956E+12,Street,0,0,"CO48187, CS4893687, DB4829100, PL4850796, SB0000122469, SB0000122470, SB0000122471, SB0000122472, ZI78155",29.490604,-98.077396,,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1988,1/24/2018,2/12/2018
US,,2748 JEFFERSON ST,"WAUSAU, FL 32463",Wausau,ExaZip,"2748 JEFFERSON ST, WAUSAU, FL 32463",32463,,,2,0,1216,36480000,148873936,12133,1.48874E+13,Zip5,0,0,"CO12133, CS1293497, DB1202010, PL1275450, ZI32463",30.63246,-85.58867,,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1998,2/8/2019,2/20/2019
US,,12894 FLY WAY AVE,"BROOKFIELD, MO 64628",Brookfield,ExaStr,"12894 FLY WAY AVE, BROOKFIELD, MO 64628",64628,7105,R001,0,0,0,06-00057.0000,299467230,29041,2.99467E+13,Street,0,0,"CO29041, CS2917776, DB2905940, SB0000096308, SB0000096309, SB0000096310, SB0000096311, ZI64628",39.666142,-93.140364,,10,RURAL HOMESITE,Single Family Residence / Townhouse,RURAL HOMESITE,0,12/10/2018,12/22/2018
US,,713 N 2ND ST,"GREENFIELD, OK 73043",Greenfield,ExaZip,"713 N 2ND ST, GREENFIELD, OK 73043",73043,2002,R001,2,3,1987,0395-00-001-017-0-000-00,304851154,40011,3.04851E+13,Zip5,0,0,"CO40011, CS4093575, DB4012570, SB0000110492, SB0000110493, ZI73043",35.73809,-98.39744,,10,SFR,Single Family Residence / Townhouse,SFR,0,5/22/2019,5/24/2019
US,,729 270 RD,"BELOIT, KS 67420",Beloit,ExaStr,"729 270 RD, BELOIT, KS 67420",67420,3456,R004,2,4,2016,1.3735E+15,240073345,20123,2.40073E+13,Street,0,0,"CO20123, CS2011875, DB2003870, SB0000087754, SB0000087755, ZI67420",39.310664,-98.172803,,70,LIVESTOCK,Agricultural,LIVESTOCK,1929,1/10/2019,1/24/2019
US,,20 BLUE BIRD TR,"LAS VEGAS, NM 87701",Las Vegas,ExaStr,"20 BLUE BIRD TR, LAS VEGAS, NM 87701",87701,9413,H031,0,0,0,R0661689,301829968,35047,3.0183E+13,Street,0,0,"CO35047, CS3591770, DB3501560, SB0000104057, ZI87701",35.436592,-105.215548,,10,SFR,Single Family Residence / Townhouse,SFR,0,1/10/2019,1/24/2019
US,,1022 WILTZ ST,"HENDERSON, LA 70517",Henderson,ExaStr,"1022 WILTZ ST, HENDERSON, LA 70517",70517,,,2,0,1292,06201B1430,213754793,22099,2.13755E+13,Street,0,0,"CO22099, CS2295329, DB2201590, PL2233875, ZI70517",30.310426,-91.792758,,10,SFR,Single Family Residence / Townhouse,SFR,1967,5/22/2019,5/24/2019
US,,4870 TRAILS END RD,"RENO, TX 75462",Reno,ExaStr,"4870 TRAILS END RD, RENO, TX 75462",75462,8034,R007,0,0,4276,100703,239474463,48277,2.39474E+13,Street,0,0,"CO48277, CS4892970, DB4833010, SB0000122968, ZI75462",33.638195,-95.494368,,70,AGRICULTURAL (NEC),Agricultural,AGRICULTURAL (NEC),1995,1/24/2018,2/12/2018
US,,3489 E OWENS AVE,"NORTH LAS VEGAS, NV 89030",North Las Vegas,ExaStr,"3489 E OWENS AVE, NORTH LAS VEGAS, NV 89030",89030,7403,C009,0,0,14070,13925516004,203394124,32003,2.03394E+13,Street,0,0,"CO32003, CS3294504, DB3200060, MT30002223, ND0004388305, ND0004716915, PL3240000, SB0000104104, SB0000104289, SB0000104308, ZI89101",36.18804,-115.101114,,25,STORE BUILDING,Retail,STORE BUILDING,2009,4/11/2019,4/25/2019
US,,402 MARTIN LUTHER KING JR DR,"SPARKS,GA 31647",Sparks,ExaStr,"402 MARTIN LUTHER KING JR DR, SPARKS,GA 31647",31647,7746,R042,2,0,1643,S005-022,238468116,13075,2.38468E+13,Street,0,0,"CO13075, CS1390030, DB1301470, PL1372556, SB0000080411, SB0000080412, SB0000080413, SB0000080414, ZI31647",31.159685,-83.443263,,10,SFR,Single Family Residence / Townhouse,SFR,2007,6/10/2019,6/22/2019
US,,859 COLOMA DR,"CARSON CITY, NV 89705",Carson City,ExaStr,"859 COLOMA DR, CARSON CITY, NV 89705",89705,7204,C021,0,0,1354,1.42018E+11,184017696,32005,1.84018E+13,Street,0,0,"CO32005, CS3294378, DB3200090, MT30000969, PL3235275, RS0000427768, SB0000104378, SB0000104379, SB0000104384, ZI89705",39.078415,-119.780915,,10,SFR,Single Family Residence / Townhouse,SFR,1979,7/10/2019,7/25/2019
US,,US HIGHWAY 66,"ALBUQUERQUE, NM 87026",Albuquerque,ExaZip,"US HIGHWAY 66, ALBUQUERQUE, NM 87026",87026,,,0,0,0,2.01105E+17,240742479,35001,2.40742E+13,Zip5,0,0,"CO35006, CS3591710, DB3501170, SB0000133415, SB0000133417, SB0000133424, ZI87026",34.86919,-107.29694,,80,VACANT LAND (NEC),Vacant,VACANT LAND (NEC),0,5/22/2019,5/24/2019
US,,6124 S HIGHWAY 28,"LAS CRUCES, NM 88005",Las Cruces,ExaStr,"6124 S HIGHWAY 28, LAS CRUCES, NM 88005",88005,6205,R012,2,3,2459,307656,195307780,35013,1.95308E+13,Street,0,0,"CO35013, CS3591740, DB3501500, SB0000103852, SB0000103857, SB0000103863, ZI88005",32.214952,-106.75884,,10,SFR,Single Family Residence / Townhouse,SFR,1940,2/8/2019,2/20/2019
US,,241 EL CAMINO LOOP NW,"RIO RANCHO, NM 87144",Rio Rancho,ExaStr,"241 EL CAMINO LOOP NW, RIO RANCHO, NM 87144",87144,1403,R124,2,4,1699,R153821,219623442,35043,2.19623E+13,Street,0,0,"CO35001, CS3591590, DB3500060, SB0000103641, SB0000103657, SB0000103659, ZI87105",34.923531,-106.706091,,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,2013,4/11/2019,4/25/2019
US,,9710 1/2 FM 2004 RD,"SANTA FE, TX 77510",Santa Fe,ExaStr,"9710 1/2 FM 2004 RD, SANTA FE, TX 77510",77510,9607,R001,0,0,704,5.70008E+12,165517819,48167,1.65518E+13,Street,0,0,"CO48167, CS4893880, DB4839270, SB0000123942, SB0000123943, SB0000123944, SB0000123945, ZI77517",29.306417,-95.109241,,10,SFR,Single Family Residence / Townhouse,SFR,1968,5/22/2019,5/24/2019
US,,678 CHESSER RD,"ROSWELL, NM 88203",Roswell,ExaStr,"678 CHESSER RD, ROSWELL, NM 88203",88203,968,R005,1,0,6768,R014986,219888369,35005,2.19888E+13,Street,0,0,"CO35005, CS3593240, DB3501200, SB0000103816, SB0000103817, SB0000103818, ZI88203",33.129773,-104.68904,,10,SFR,Single Family Residence / Townhouse,SFR,0,7/10/2018,7/13/2018
US,,10871 WINDSWEPT WAY,"FARMINGTON, AR 72730",Farmington,ExaStr,"10871 WINDSWEPT WAY, FARMINGTON, AR 72730",72730,8831,R001,3,0,2267,760-03714-000,230699074,5143,2.30699E+13,Street,0,0,"CO05143, CS0591274, DB0511760, MT30001538, PL0523170, RS0000295187, SB0000066930, SB0000066931, SB0000066932, SB0000066933, ZI72753",36.000974,-94.265328,,10,SFR,Single Family Residence / Townhouse,SFR,2016,2/8/2019,2/20/2019
US,,454 CR E,"CLOVIS, NM 88101",Clovis,ExaStr,"454 CR E, CLOVIS, NM 88101",88101,,,0,0,0,1.21701E+14,238189378,35009,2.38189E+13,Street,0,0,"CO35009, CS3590720, DB3502580, SB0000104043, SB0000104044, SB0000104045, ZI88101",34.31439,-103.108629,,80,VACANT LAND (NEC),Vacant,VACANT LAND (NEC),0,1/24/2018,2/12/2018
US,,15445 ANDREWS RD,"KANSAS CITY, MO 64147",Kansas City,ExaStr,"15445 ANDREWS RD, KANSAS CITY, MO 64147",64147,,,0,0,0,6.79E+16,216064766,29095,2.16065E+13,Street,0,0,"CO29095, CS2938054, DB2913140, MT30002068, ND0000005367, ND0001515190, PL2938000, SB0000096667, SB0000096670, SB0000096672, ZI64147",38.844552,-94.550256,,50,WAREHOUSE,Industrial,WAREHOUSE,0,8/10/2018,8/16/2018
US,,28171 POCHE RD,"SPRINGFIELD, LA 70462",Springfield,ExaStr,"28171 POCHE RD, SPRINGFIELD, LA 70462",70462,6836,R006,0,0,0,100249144,212313048,22063,2.12313E+13,Street,0,0,"CO22063, CS2295299, DB2201020, SB0000090011, SB0000090032, SB0000090033, ZI70462",30.307982,-90.61691,,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,1/10/2019,1/24/2019
US,,23551 HIGHWAY 442,"INDEPENDENCE, LA 70443",Independence,ExaStr,"23551 HIGHWAY 442, INDEPENDENCE, LA 70443",70443,3877,R001,0,0,0,40543991,233363048,22063,2.33363E+13,Street,0,0,"CO22063, CS2295413, DB2201020, SB0000090012, SB0000090015, SB0000090016, SB0000090043, ZI70443",30.561634,-90.65695,,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,0,1/10/2019,1/24/2019
US,,17 THELMAS LN,"COLUMBIA, MS 39429",Columbia,ExaStr,"17 THELMAS LN, COLUMBIA, MS 39429",39429,8470,R005,1,0,0,118-29-000-29-029,298739831,28091,2.9874E+13,Street,0,0,"CO28091, CS2893366, DB2802820, SB0000098264, SB0000098266, ZI39429",31.015812,-89.730813,,10,SFR,Single Family Residence / Townhouse,SFR,0,7/10/2018,7/13/2018
US,,373 BETHEL RD,"BLUE SPRINGS, MS 38828",Blue Springs,ExaStr,"373 BETHEL RD, BLUE SPRINGS, MS 38828",38828,,,1,0,728,143 -05-000-003.,298911163,28115,2.98911E+13,Street,0,0,"CO28115, CS2890522, DB2803660, ZI38828",34.328749,-88.89805,,10,SFR,Single Family Residence / Townhouse,SFR,1960,4/11/2019,4/25/2019
US,,152 HOPI LN,"FLORISSANT, CO 80816",Florissant,ExaStr,"152 HOPI LN, FLORISSANT, CO 80816",80816,,,0,0,0,2657,184522512,8093,1.84523E+13,Street,0,0,"CO08093, CS0892128, DB0803840, SB0000075956, SB0000075957, SB0000075958, ZI80816",38.717406,-105.336978,,80,VACANT LAND (NEC),Vacant,VACANT LAND (NEC),0,4/11/2019,4/25/2019
US,,8149 HIGHWAY NN,"JOPLIN, MO 64804",Joplin,ExaStr,"8149 HIGHWAY NN, JOPLIN, MO 64804",64804,8449,R007,0,0,2125,09-4.0-19-000-000-020.003,299951142,29145,2.99951E+13,Street,0,0,"CO29145, CS2951590, DB2921810, SB0000097172, ZI64804",36.953047,-94.472285,,10,RURAL HOMESITE,Single Family Residence / Townhouse,RURAL HOMESITE,1988,5/22/2019,5/24/2019
US,,2704 HUNTS MILL RD,"CHESTERFIELD,SC 29709",Chesterfield,ExaExt,"2704 HUNTS MILL RD, CHESTERFIELD,SC 29709",29709,6341,R003,0,0,0,212 000 000 200 01,306252702,45025,3.06253E+13,Extrapolate,0,0,"CO45025, CS4592574, DB4501560, SB0000133922, SB0000133928, SB0000133934, ZI29709",34.642904,-80.043427,,22,MULTI FAMILY DWELLING,Apartment,MULTI FAMILY DWELLING,1970,5/22/2019,5/24/2019
US,,740 LOCKETT LN,"JEFFERSON CITY, TN 37760",Jefferson City,ExaStr,"740 LOCKETT LN, JEFFERSON CITY, TN 37760",37760,3462,R002,2.5,0,1956,056    04001 000,44689520,47089,4.46895E+12,Street,0,0,"CO47089, CS4790280, DB4702100, ZI37760",36.036412,-83.500183,,10,SFR,Single Family Residence / Townhouse,SFR,2012,7/10/2018,7/13/2018
US,,2602 STATE HIGHWAY A,"CAPE GIRARDEAU, MO 63701",Cape Girardeau,ExaStr,"2602 STATE HIGHWAY A, CAPE GIRARDEAU, MO 63701",63701,9430,R002,0,0,0,1.96002E+17,248119472,29031,2.48119E+13,Street,0,0,"CO29031, CS2933454, DB2910620, SB0000096483, SB0000096484, ZI63701",37.257209,-89.699582,,80,AGRICULTURAL (NEC),Vacant,AGRICULTURAL (NEC),0,1/10/2019,1/24/2019
US,,6480 KNOTTS ISLAND RD,"VIRGINIA BEACH, VA 23457",Virginia Beach,ExaStr,"6480 KNOTTS ISLAND RD, VIRGINIA BEACH, VA 23457",23457,1206,R008,1,3,1873,2.33792E+13,193478684,51810,1.93479E+13,Street,0,0,"CO51810, CS5196187, DB5103840, MT30003845, ND0000131950, PL5182000, SB0000126932, SB0000126935, SB0000126959, ZI23457",36.551778,-75.928176,,10,SFR,Single Family Residence / Townhouse,SFR,1960,1/24/2018,2/13/2018
US,,1617 MANSON ST,"NORFOLK, VA 23523",Norfolk,ExaStr,"1617 MANSON ST, NORFOLK, VA 23523",23523,1922,C003,2,4,1470,18215700,53209100,51710,5.32091E+12,Street,0,0,"CO51710, CS5194875, DB5102670, MT30003845, ND0000008610, PL5157000, SB0000126473, SB0000126483, SB0000126484, ZI23523",36.824972,-76.265614,,10,SFR,Single Family Residence / Townhouse,SFR,1900,2/8/2019,2/20/2019
US,,114 JOHNSON LN,"CHESAPEAKE, VA 23322",Chesapeake,ExaStr,"114 JOHNSON LN, CHESAPEAKE, VA 23322",23322,,,0,0,0,2.71001E+11,189396453,51550,1.89396E+13,Street,0,0,"CO51550, CS5190812, DB5100810, MT30003845, ND0000131545, PL5116000, SB0000125726, SB0000125727, SB0000125756, ZI23322",36.550667,-76.230429,,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,10/11/2018,10/25/2018
US,,9817 SEILER RD,"RICHMOND, TX 77469",Richmond,ExaStr,"9817 SEILER RD, RICHMOND, TX 77469",77469,1775,R003,2,3,1504,2.32E+14,220058988,48157,2.20059E+13,Street,0,0,"CO48157, CS4892715, DB4832310, SB0000122833, SB0000122834, SB0000122835, ZI77469",29.405097,-95.762842,,70,FARMS,Agricultural,FARMS,1920,2/8/2019,2/20/2019
US,,99 JEFFERSON AVE,"NEWPORT NEWS, VA 23607",Newport News,ExaStr,"99 JEFFERSON AVE, NEWPORT NEWS, VA 23607",23607,6102,C017,0,0,21567,322000111,198487044,51700,1.98487E+13,Street,0,0,"CO51700, CS5194851, DB5102640, MT30003845, ND0000498534, PL5156000, SB0000126440, SB0000126451, SB0000126454, ZI23607",36.965173,-76.411539,,50,INDUSTRIAL (NEC),Industrial,INDUSTRIAL (NEC),1984,10/11/2018,10/25/2018
US,,627 RIVER RD,"ALEXANDRIA, LA 71302",Alexandria,ExaStr,"627 RIVER RD, ALEXANDRIA, LA 71302",71302,9608,R002,0,0,0,08-026-51055-0020,233371013,22079,2.33371E+13,Street,0,0,"CO22079, CS2295839, DB2201290, RS0000633978, SB0000090143, SB0000090144, ZI71302",31.114551,-92.238264,,80,RESIDENTIAL ACREAGE,Vacant,RESIDENTIAL ACREAGE,0,5/22/2019,5/24/2019
US,,8333 SE COUNTY ROAD 325,"HAMPTON, FL 32044",Hampton,ExaStr,"8333 SE COUNTY ROAD 325, HAMPTON, FL 32044",32044,4509,H001,1,3,784,5157000206,161972305,12007,1.61972E+13,Street,0,0,"CO12007, CS1291430, DB1200120, ZI32044",29.837687,-82.138338,,10,MOBILE HOME,Single Family Residence / Townhouse,MOBILE HOME,1974,5/22/2019,5/23/2019
